,Assembly,pident,qcovs,Qval,#Organism Name,Organism Groups,Strain,BioSample,BioProject,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
3886,GCA_002123215.1,13,14,27,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA207,SAMN06698149,PRJNA380429,Scaffold,2.77655,32.8,,NDPP01,66.0,2623.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/215/GCA_002123215.1_ASM212321v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/215/GCF_002123215.1_ASM212321v1
3887,GCA_002123235.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA206,SAMN06698148,PRJNA380429,Scaffold,2.74233,32.7,,NDPQ01,45.0,2571.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/235/GCA_002123235.1_ASM212323v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/235/GCF_002123235.1_ASM212323v1
3888,GCA_002123255.1,6,12,18,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA202,SAMN06698144,PRJNA380429,Scaffold,2.76823,32.6,,NDPU01,49.0,2639.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/255/GCA_002123255.1_ASM212325v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/255/GCF_002123255.1_ASM212325v1
3889,GCA_002123275.1,4,11,15,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA200,SAMN06698142,PRJNA380429,Scaffold,2.81075,32.6,,NDPW01,79.0,2673.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/275/GCA_002123275.1_ASM212327v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/275/GCF_002123275.1_ASM212327v1
3890,GCA_002123295.1,8,11,19,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA227,SAMN06698169,PRJNA380429,Scaffold,2.76236,32.7,,NDOV01,55.0,2609.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/295/GCA_002123295.1_ASM212329v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/295/GCF_002123295.1_ASM212329v1
3891,GCA_002123305.1,10,14,24,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA224,SAMN06698166,PRJNA380429,Scaffold,2.81044,33.0,,NDOY01,278.0,2595.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/305/GCA_002123305.1_ASM212330v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/305/GCF_002123305.1_ASM212330v1
3892,GCA_002123315.1,12,13,25,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA199,SAMN06698141,PRJNA380429,Scaffold,2.74962,32.8,,NDPX01,56.0,2607.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/315/GCA_002123315.1_ASM212331v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/315/GCF_002123315.1_ASM212331v1
3893,GCA_002123355.1,2,12,14,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA196,SAMN06698138,PRJNA380429,Scaffold,2.79661,32.7,,NDQA01,69.0,2680.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/355/GCA_002123355.1_ASM212335v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/355/GCF_002123355.1_ASM212335v1
3894,GCA_002123375.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA193,SAMN06698135,PRJNA380429,Scaffold,2.92632,32.7,,NDQD01,75.0,2838.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/375/GCA_002123375.1_ASM212337v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/375/GCF_002123375.1_ASM212337v1
3895,GCA_002123385.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA192,SAMN06698134,PRJNA380429,Scaffold,2.92666,32.7,,NDQE01,78.0,2834.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/385/GCA_002123385.1_ASM212338v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/385/GCF_002123385.1_ASM212338v1
3896,GCA_002123395.1,9,11,20,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA191,SAMN06698133,PRJNA380429,Scaffold,2.8742,32.7,,NDQF01,81.0,2757.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/395/GCA_002123395.1_ASM212339v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/395/GCF_002123395.1_ASM212339v1
3897,GCA_002123435.1,15,14,29,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA190,SAMN06698132,PRJNA380429,Scaffold,2.82944,32.6,,NDQG01,66.0,2724.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/435/GCA_002123435.1_ASM212343v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/435/GCF_002123435.1_ASM212343v1
3898,GCA_002123455.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA170,SAMN06698128,PRJNA380429,Scaffold,2.87798,32.6,,NDQK01,51.0,2764.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/455/GCA_002123455.1_ASM212345v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/455/GCF_002123455.1_ASM212345v1
3899,GCA_002123465.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA189,SAMN06698131,PRJNA380429,Scaffold,2.79017,32.8,,NDQH01,79.0,2642.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/465/GCA_002123465.1_ASM212346v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/465/GCF_002123465.1_ASM212346v1
3900,GCA_002123475.1,10,14,24,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA173,SAMN06698130,PRJNA380429,Scaffold,2.77641,32.9,,NDQI01,393.0,2649.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/475/GCA_002123475.1_ASM212347v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/475/GCF_002123475.1_ASM212347v1
3901,GCA_002123505.1,10,14,24,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA168,SAMN06698126,PRJNA380429,Scaffold,2.74362,32.7,,NDQM01,40.0,2567.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/505/GCA_002123505.1_ASM212350v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/505/GCF_002123505.1_ASM212350v1
3902,GCA_002123535.1,12,21,33,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA163,SAMN06698121,PRJNA380429,Scaffold,2.66203,32.9,,NDQR01,813.0,2574.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/535/GCA_002123535.1_ASM212353v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/535/GCF_002123535.1_ASM212353v1
3903,GCA_002123545.1,3,12,15,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA162,SAMN06698120,PRJNA380429,Scaffold,2.87739,32.6,,NDQS01,65.0,2770.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/545/GCA_002123545.1_ASM212354v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/545/GCF_002123545.1_ASM212354v1
3904,GCA_002123565.1,23,15,38,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA161,SAMN06698119,PRJNA380429,Scaffold,2.75504,32.8,,NDQT01,39.0,2605.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/565/GCA_002123565.1_ASM212356v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/565/GCF_002123565.1_ASM212356v1
3905,GCA_002123575.1,12,13,25,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA160,SAMN06698118,PRJNA380429,Scaffold,2.77454,32.7,,NDQU01,82.0,2598.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/575/GCA_002123575.1_ASM212357v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/575/GCF_002123575.1_ASM212357v1
3906,GCA_002123615.1,7,12,19,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA157,SAMN06698115,PRJNA380429,Scaffold,2.71025,32.7,,NDQX01,31.0,2562.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/615/GCA_002123615.1_ASM212361v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/615/GCF_002123615.1_ASM212361v1
3907,GCA_002123635.1,11,13,24,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA154,SAMN06698112,PRJNA380429,Scaffold,2.80081,32.8,,NDRA01,37.0,2650.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/635/GCA_002123635.1_ASM212363v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/635/GCF_002123635.1_ASM212363v1
3908,GCA_002123655.1,11,13,24,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA149,SAMN06698107,PRJNA380429,Scaffold,2.78935,32.8,,NDRF01,51.0,2646.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/655/GCA_002123655.1_ASM212365v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/655/GCF_002123655.1_ASM212365v1
3909,GCA_002123665.1,11,13,24,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA153,SAMN06698111,PRJNA380429,Scaffold,2.75904,32.8,,NDRB01,38.0,2626.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/665/GCA_002123665.1_ASM212366v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/665/GCF_002123665.1_ASM212366v1
3910,GCA_002123695.1,11,12,23,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA148,SAMN06698106,PRJNA380429,Scaffold,2.82797,32.8,,NDRG01,56.0,2712.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/695/GCA_002123695.1_ASM212369v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/695/GCF_002123695.1_ASM212369v1
3911,GCA_002123715.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA147,SAMN06698105,PRJNA380429,Scaffold,2.78877,32.8,,NDRH01,48.0,2639.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/715/GCA_002123715.1_ASM212371v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/715/GCF_002123715.1_ASM212371v1
3912,GCA_002123735.1,11,14,25,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA144,SAMN06698102,PRJNA380429,Scaffold,2.80227,32.8,,NDRK01,49.0,2647.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/735/GCA_002123735.1_ASM212373v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/735/GCF_002123735.1_ASM212373v1
3913,GCA_002123745.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA145,SAMN06698103,PRJNA380429,Scaffold,2.80871,32.7,,NDRJ01,67.0,2661.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/745/GCA_002123745.1_ASM212374v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/745/GCF_002123745.1_ASM212374v1
3914,GCA_002123775.1,9,13,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA142,SAMN06698100,PRJNA380429,Scaffold,2.85182,32.7,,NDRM01,63.0,2715.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/775/GCA_002123775.1_ASM212377v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/775/GCF_002123775.1_ASM212377v1
3915,GCA_002123785.1,1,11,12,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA143,SAMN06698101,PRJNA380429,Scaffold,2.83746,32.6,,NDRL01,60.0,2702.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/785/GCA_002123785.1_ASM212378v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/785/GCF_002123785.1_ASM212378v1
3916,GCA_002123795.1,27,17,44,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA141,SAMN06698099,PRJNA380429,Scaffold,2.81923,32.8,,NDRN01,90.0,2670.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/795/GCA_002123795.1_ASM212379v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/795/GCF_002123795.1_ASM212379v1
3917,GCA_002123805.1,4,12,16,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA140,SAMN06698098,PRJNA380429,Scaffold,2.758,32.7,,NDRO01,29.0,2622.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/805/GCA_002123805.1_ASM212380v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/805/GCF_002123805.1_ASM212380v1
3918,GCA_002123855.1,13,14,27,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA139,SAMN06698097,PRJNA380429,Scaffold,2.73602,32.7,,NDRP01,38.0,2594.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/855/GCA_002123855.1_ASM212385v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/855/GCF_002123855.1_ASM212385v1
3919,GCA_002123865.1,25,15,40,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA136,SAMN06698094,PRJNA380429,Scaffold,2.84596,32.7,,NDRS01,80.0,2714.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/865/GCA_002123865.1_ASM212386v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/865/GCF_002123865.1_ASM212386v1
3920,GCA_002123875.1,4,12,16,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA135,SAMN06698093,PRJNA380429,Scaffold,2.83935,32.7,,NDRT01,77.0,2734.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/875/GCA_002123875.1_ASM212387v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/875/GCF_002123875.1_ASM212387v1
3921,GCA_002123885.1,11,15,26,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA134,SAMN06698092,PRJNA380429,Scaffold,2.68968,32.8,,NDRU01,36.0,2527.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/885/GCA_002123885.1_ASM212388v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/885/GCF_002123885.1_ASM212388v1
3922,GCA_002123935.1,5,14,19,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA132,SAMN06698091,PRJNA380429,Scaffold,2.74203,32.7,,NDRV01,38.0,2604.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/935/GCA_002123935.1_ASM212393v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/935/GCF_002123935.1_ASM212393v1
3923,GCA_002123955.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA118,SAMN06698089,PRJNA380429,Scaffold,2.79314,32.8,,NDRX01,96.0,2656.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/955/GCA_002123955.1_ASM212395v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/955/GCF_002123955.1_ASM212395v1
3924,GCA_002123965.1,1,10,11,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA119,SAMN06698090,PRJNA380429,Scaffold,2.88323,32.6,,NDRW01,132.0,2778.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/965/GCA_002123965.1_ASM212396v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/965/GCF_002123965.1_ASM212396v1
3925,GCA_002123985.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA117,SAMN06698088,PRJNA380429,Scaffold,2.82665,32.8,,NDRY01,84.0,2692.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/123/985/GCA_002123985.1_ASM212398v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/123/985/GCF_002123985.1_ASM212398v1
3926,GCA_002124015.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA115,SAMN06698086,PRJNA380429,Scaffold,2.88139,32.6,,NDSA01,120.0,2782.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/015/GCA_002124015.1_ASM212401v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/015/GCF_002124015.1_ASM212401v1
3927,GCA_002124055.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA111,SAMN06698082,PRJNA380429,Scaffold,2.85193,32.6,,NDSE01,98.0,2751.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/055/GCA_002124055.1_ASM212405v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/055/GCF_002124055.1_ASM212405v1
3928,GCA_002124065.1,1,12,13,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA105,SAMN06698076,PRJNA380429,Scaffold,2.87587,32.6,,NDSK01,85.0,2764.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/065/GCA_002124065.1_ASM212406v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/065/GCF_002124065.1_ASM212406v1
3929,GCA_002124095.1,9,11,20,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA104,SAMN06698075,PRJNA380429,Scaffold,2.86198,32.7,,NDSL01,61.0,2737.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/095/GCA_002124095.1_ASM212409v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/095/GCF_002124095.1_ASM212409v1
3930,GCA_002124105.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA103,SAMN06698074,PRJNA380429,Scaffold,2.92086,32.6,,NDSM01,72.0,2826.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/105/GCA_002124105.1_ASM212410v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/105/GCF_002124105.1_ASM212410v1
3931,GCA_002124135.1,10,13,23,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA098,SAMN06698071,PRJNA380429,Scaffold,2.77277,32.8,,NDSP01,59.0,2636.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/135/GCA_002124135.1_ASM212413v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/135/GCF_002124135.1_ASM212413v1
3932,GCA_002124145.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA102,SAMN06698073,PRJNA380429,Scaffold,2.77734,32.8,,NDSN01,71.0,2629.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/145/GCA_002124145.1_ASM212414v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/145/GCF_002124145.1_ASM212414v1
3933,GCA_002124155.1,13,14,27,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA101,SAMN06698072,PRJNA380429,Scaffold,2.82519,32.8,,NDSO01,106.0,2701.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/155/GCA_002124155.1_ASM212415v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/155/GCF_002124155.1_ASM212415v1
3934,GCA_002124195.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA096,SAMN06698069,PRJNA380429,Scaffold,2.92486,32.6,,NDSR01,58.0,2832.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/195/GCA_002124195.1_ASM212419v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/195/GCF_002124195.1_ASM212419v1
3935,GCA_002124215.1,11,14,25,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA090,SAMN06698063,PRJNA380429,Scaffold,2.71658,32.7,,NDSX01,60.0,2562.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/215/GCA_002124215.1_ASM212421v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/215/GCF_002124215.1_ASM212421v1
3936,GCA_002124225.1,9,11,20,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA094,SAMN06698067,PRJNA380429,Scaffold,2.87433,32.7,,NDST01,48.0,2765.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/225/GCA_002124225.1_ASM212422v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/225/GCF_002124225.1_ASM212422v1
3937,GCA_002124245.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA093,SAMN06698066,PRJNA380429,Scaffold,2.77615,32.8,,NDSU01,76.0,2626.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/245/GCA_002124245.1_ASM212424v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/245/GCF_002124245.1_ASM212424v1
3938,GCA_002124265.1,12,13,25,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA089,SAMN06698062,PRJNA380429,Scaffold,2.73451,32.8,,NDSY01,61.0,2563.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/265/GCA_002124265.1_ASM212426v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/265/GCF_002124265.1_ASM212426v1
3939,GCA_002124295.1,10,12,22,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA088,SAMN06698061,PRJNA380429,Scaffold,2.79127,32.8,,NDSZ01,53.0,2656.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/295/GCA_002124295.1_ASM212429v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/295/GCF_002124295.1_ASM212429v1
3940,GCA_002124315.1,11,13,24,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA087,SAMN06698060,PRJNA380429,Scaffold,2.83471,32.7,,NDTA01,68.0,2694.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/315/GCA_002124315.1_ASM212431v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/315/GCF_002124315.1_ASM212431v1
3941,GCA_002124325.1,21,14,35,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA086,SAMN06698059,PRJNA380429,Scaffold,2.73759,32.8,,NDTB01,37.0,2570.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/325/GCA_002124325.1_ASM212432v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/325/GCF_002124325.1_ASM212432v1
3942,GCA_002124355.1,13,14,27,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA085,SAMN06698058,PRJNA380429,Scaffold,2.82251,32.8,,NDTC01,111.0,2701.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/355/GCA_002124355.1_ASM212435v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/355/GCF_002124355.1_ASM212435v1
3943,GCA_002124365.1,0,11,11,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA226,SAMN06698168,PRJNA380429,Scaffold,2.8791,32.6,,NDOW01,79.0,2759.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/365/GCA_002124365.1_ASM212436v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/365/GCF_002124365.1_ASM212436v1
3944,GCA_002124395.1,0,10,10,Staphylococcus aureus,Bacteria;Terrabacteria group;Firmicutes,CFSA222,SAMN06698164,PRJNA380429,Scaffold,2.88119,32.6,,NDPA01,57.0,2770.0,2017-05-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/124/395/GCA_002124395.1_ASM212439v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/124/395/GCF_002124395.1_ASM212439v1
