Assembly, pident, qcovs, Qval,Strain,Size (Mb),WGS,Scaffolds,Genes,Proteins
GCA_900082755.1,11,13,24,MRSA,2.79119,FKVI01,22,2885,2766
GCA_900082765.1,9,11,20,MSSA,2.83233,FKVJ01,21,2969,2830
GCA_900082775.1,9,13,22,MSSA,2.72833,FKVL01,16,2843,2679
GCA_900082785.1,10,13,23,MSSA,2.82837,FKVK01,16,2950,2819
GCA_900082795.1,9,12,21,MRSA,2.88363,FKVN01,45,3036,2878
GCA_900082805.1,10,13,23,MRSA,2.67358,FKVM01,16,2759,2612
GCA_900082815.1,10,12,22,MRSA,2.78337,FKVO01,19,2884,2767
GCA_900082825.1,26,15,41,MRSA,2.77828,FKVP01,41,2916,2724
GCA_900082835.1,12,14,26,MSSA,2.7771,FKVQ01,45,2907,2781
GCA_900082845.1,9,12,21,MRSA,2.9288,FKVT01,65,3090,2933
GCA_900082855.1,10,13,23,MRSA,2.75389,FKVR01,12,2857,2738
GCA_900082865.1,11,13,24,MSSA,2.77629,FKVV01,17,2871,2752
GCA_900082875.1,12,14,26,MRSA,2.76725,FKVS01,13,2935,2757
GCA_900082885.1,9,11,20,MRSA,2.90303,FKVW01,39,3062,2929
GCA_900082895.1,10,11,21,MRSA,2.83474,FKVX01,28,2958,2831
GCA_900082905.1,23,15,38,MRSA,2.84117,FKVU01,15,2971,2798
GCA_900082915.1,9,11,20,MSSA,2.85048,FKVY01,29,3018,2859
GCA_900082925.1,10,12,22,MRSA,2.80979,FKVZ01,19,2939,2785
GCA_900082935.1,10,13,23,MRSA,2.67241,FKWA01,17,2765,2614
GCA_900082945.1,12,13,25,MRSA,2.72702,FKWB01,11,2843,2687
GCA_900082955.1,10,12,22,MRSA,2.76872,FKWC01,16,2841,2713
GCA_900082965.1,23,15,38,MSSA,2.87427,FKWF01,47,3031,2842
GCA_900082975.1,10,12,22,MSSA,2.81059,FKWD01,17,2905,2779
GCA_900082985.1,11,12,23,MRSA,2.84367,FKWE01,16,2981,2831
GCA_900082995.1,27,14,41,MRSA,2.85767,FKWH01,40,3001,2818
GCA_900083005.1,26,15,41,MSSA,2.84695,FKWG01,35,3003,2814
GCA_900083015.1,9,11,20,MSSA,2.83044,FKWJ01,15,2946,2825
GCA_900083025.1,9,12,21,MSSA,2.86677,FKWI01,28,3027,2877
GCA_900083035.1,24,16,40,MRSA,2.83554,FKWK01,30,2981,2803
GCA_900083045.1,23,15,38,MSSA,2.72133,FKYH01,9,2821,2665
GCA_900083055.1,8,11,19,MRSA,2.78815,FKWL01,22,2879,2756
GCA_900083065.1,10,12,22,MRSA,2.78456,FKWM01,19,2883,2767
GCA_900083075.1,5,11,16,MSSA,2.72999,FKWN01,16,2845,2693
GCA_900083085.1,5,11,16,MSSA,2.7835,FKWO01,22,2919,2767
GCA_900083095.1,10,12,22,MRSA,2.80445,FKWP01,26,2926,2774
GCA_900083105.1,23,16,39,MSSA,2.74091,FKWQ01,13,2819,2649
GCA_900083115.1,12,14,26,MRSA,2.77784,FKYJ01,6,2914,2744
GCA_900083125.1,23,15,38,MRSA,2.71374,FKWR01,12,2804,2634
GCA_900083135.1,5,11,16,MRSA,2.7702,FKWS01,22,2903,2753
GCA_900083145.1,23,16,39,MSSA,2.7213,FKWT01,12,2825,2667
GCA_900083155.1,9,11,20,MSSA,2.86476,FKWW01,21,2997,2862
GCA_900083165.1,9,11,20,MSSA,2.87119,FKWY01,37,3017,2874
GCA_900083175.1,10,13,23,MSSA,2.715,FKWU01,17,2818,2669
GCA_900083185.1,25,13,38,MSSA,2.83773,FKWV01,38,2995,2802
GCA_900083195.1,13,13,26,MSSA,2.77574,FKWX01,35,2909,2719
GCA_900083205.1,11,13,24,MRSA,2.80219,FKWZ01,23,2924,2811
GCA_900083215.1,10,12,22,MSSA,2.82565,FKXA01,39,2970,2825
GCA_900083225.1,10,13,23,MSSA,2.71698,FKXB01,19,2832,2668
GCA_900083235.1,25,13,38,MSSA,2.75167,FKXC01,37,2865,2677
GCA_900083245.1,26,15,41,MSSA,2.80106,FKXD01,32,2934,2747
GCA_900083255.1,10,13,23,MSSA,2.70896,FKXE01,16,2819,2653
GCA_900083265.1,9,11,20,MSSA,2.79567,FKXG01,12,2896,2773
GCA_900083275.1,9,12,21,MSSA,2.8784,FKXI01,52,3014,2872
GCA_900083285.1,25,13,38,MSSA,2.84383,FKXF01,41,3022,2827
GCA_900083295.1,12,15,27,MSSA,2.65823,FKXH01,27,2740,2550
GCA_900083305.1,13,14,27,MSSA,2.77627,FKXJ01,13,2925,2756
GCA_900083315.1,25,13,38,MSSA,2.8451,FKXM01,48,3009,2817
GCA_900083325.1,9,11,20,MSSA,2.87057,FKXN01,32,3009,2878
GCA_900083335.1,12,13,25,MSSA,2.7371,FKXK01,12,2883,2731
GCA_900083345.1,11,13,24,MSSA,2.84701,FKXL01,18,2975,2843
GCA_900083355.1,9,11,20,MSSA,2.88415,FKXO01,63,3046,2896
GCA_900083365.1,26,14,40,MRSA,2.83978,FKXS01,40,2962,2787
GCA_900083375.1,11,11,22,MRSA,2.73722,FKXQ01,25,2845,2668
GCA_900083385.1,26,16,42,MRSA,2.7645,FKXR01,37,2874,2689
GCA_900083395.1,11,13,24,MSSA,2.8013,FKXP01,14,2939,2801
GCA_900083405.1,11,15,26,MRSA,2.65287,FKXT01,14,2737,2593
GCA_900083415.1,11,13,24,MSSA,2.78772,FKXU01,12,2929,2765
GCA_900083425.1,26,17,43,MRSA,2.81337,FKXV01,46,2953,2756
GCA_900083435.1,23,15,38,MSSA,2.7478,FKXX01,20,2863,2706
GCA_900083445.1,14,15,29,MSSA,2.86585,FKXW01,33,2983,2806
GCA_900083455.1,23,15,38,MSSA,2.73851,FKXY01,13,2847,2688
GCA_900083465.1,12,14,26,MSSA,2.74415,FKXZ01,22,2825,2698
GCA_900083475.1,12,14,26,MRSA,2.7422,FKYB01,14,2880,2712
GCA_900083485.1,23,17,40,MSSA,2.74176,FKYC01,14,2834,2678
GCA_900083495.1,10,13,23,MRSA,2.71503,FKYA01,23,2839,2678
GCA_900083505.1,10,12,22,MRSA,2.79027,FKYD01,28,2909,2783
GCA_900088515.1,23,16,39,pig swab,2.81677,FLLV01,29,2955,2772
GCA_900097275.1,3,13,16,type strain: MRSA579,2.94689,FMNO01,55,3139,2989
GCA_900097285.1,10,13,23,type strain: MRSA035668,2.71712,FMMQ01,20,2828,2676
GCA_900097295.1,7,11,18,MRSA457,2.80034,FMNP01,16,2938,2783
GCA_900097305.1,5,14,19,MRSA073B,2.85403,FMMT01,25,3030,2909
GCA_900097315.1,16,15,31,37H,2.79599,FMNF01,35,2945,2773
GCA_900097325.1,12,13,25,040H,2.72896,FMMS01,12,2855,2691
GCA_900097335.1,16,15,31,064Hii,2.75413,FMNQ01,34,2888,2718
GCA_900097345.1,9,11,20,010H,2.75137,FMNV01,20,2913,2755
GCA_900097355.1,9,11,20,type strain: MRSA218,2.79512,FMNJ01,14,2935,2778
GCA_900097365.1,9,11,20,T.MRSA180,2.75047,FMMR01,17,2869,2711
GCA_900097375.1,7,11,18,type strain: MRSA045,2.8008,FMOG01,19,2942,2784
GCA_900097385.1,8,12,20,011Hi,2.75194,FMMW01,18,2898,2746
GCA_900097395.1,3,14,17,MRSA 197 T(A),2.94772,FMNM01,53,3177,2999
GCA_900097405.1,12,14,26,078H,2.73294,FMNE01,19,2828,2709
GCA_900097415.1,3,14,17,MRSA40B,2.94914,FMNI01,59,3147,3004
GCA_900097425.1,12,14,26,102AN,2.74551,FMNB01,21,2886,2722
GCA_900097435.1,8,11,19,type strain: MRSA82,2.80179,FMNK01,14,2942,2781
GCA_900097445.1,9,13,22,084H,2.71999,FMNC01,16,2843,2691
GCA_900097455.1,12,14,26,063AN,2.73796,FMNX01,16,2883,2712
GCA_900097465.1,21,16,37,04Hi,2.72127,FMNR01,22,2795,2619
GCA_900097475.1,9,11,20,type strain: MRSA040,2.82931,FMMX01,16,2994,2832
GCA_900097485.1,12,15,27,080H,2.76854,FMMY01,29,2848,2683
GCA_900097495.1,16,15,31,015H,2.75496,FMMV01,33,2886,2717
GCA_900097505.1,26,14,40,043H,2.82232,FMOI01,39,2960,2770
GCA_900097515.1,9,12,21,049H,2.75097,FMNA01,25,2916,2760
GCA_900097525.1,9,11,20,type strain: MRSA118,2.75762,FMNY01,19,2883,2718
GCA_900097535.1,3,14,17,type strain: MRSA176,2.89628,FMMZ01,48,3065,2925
GCA_900097545.1,9,11,20,MRSA36,2.81403,FMNG01,22,2974,2809
GCA_900097555.1,9,13,22,065H,2.7993,FMNL01,25,2916,2786
GCA_900097565.1,21,16,37,011Hii,2.72241,FMMU01,23,2798,2621
GCA_900097575.1,9,12,21,type strain: MRSA300,2.74903,FMND01,15,2855,2706
GCA_900097585.1,12,14,26,112AN,2.74633,FMNN01,26,2893,2723
GCA_900097595.1,16,15,31,064Hi,2.75395,FMNW01,37,2884,2715
GCA_900097605.1,5,14,19,MRSA609,2.86246,FMOA01,21,3032,2909
GCA_900097615.1,16,16,32,04Hii,2.75391,FMOE01,32,2880,2717
GCA_900097625.1,3,14,17,type strain: MRSA659,2.94883,FMOB01,52,3144,3003
GCA_900097635.1,9,11,20,MRSA079B,2.74865,FMOC01,14,2868,2715
GCA_900097645.1,9,11,20,type strain: MRSA352,2.7915,FMNS01,14,2931,2774
GCA_900097655.1,10,11,21,type strain: MRSA280,2.79681,FMNT01,20,2957,2801
GCA_900097665.1,10,13,23,087H,2.72105,FMNH01,16,2843,2684
GCA_900097675.1,9,13,22,type strain: MRSA041776/938686,2.76622,FMNU01,16,2878,2750
GCA_900097685.1,6,10,16,type strain: MRSA 138,2.83631,FMNZ01,16,3006,2845
GCA_900097695.1,10,11,21,MRSA166(F21),2.79568,FMOD01,25,2958,2799
GCA_900097705.1,7,11,18,MRSA077,2.79282,FMOM01,16,2937,2779
GCA_900097715.1,12,14,26,MRSA012T(+),2.71246,FMOJ01,17,2788,2666
GCA_900097725.1,9,13,22,218AP,2.74884,FMOK01,13,2884,2732
GCA_900097735.1,11,13,24,type strain: MRSA036667,2.79945,FMOH01,16,2923,2798
GCA_900097745.1,10,14,24,type strain: MRSA066,2.84795,FMOL01,13,3017,2859
GCA_900097755.1,13,16,29,type strain: MRSA047198,2.80112,FMOF01,27,2891,2730
GCA_900097765.1,9,14,23,type strain: MRSA071,2.81094,FMON01,18,2978,2820
GCA_900097775.1,11,13,24,type strain: MRSA08,2.79948,FMOS01,16,2922,2798
GCA_900097785.1,12,14,26,type strain: MRSA122,2.72247,FMOQ01,18,2877,2692
GCA_900097795.1,7,11,18,type strain: MRSA140,2.8013,FMOO01,17,2948,2788
GCA_900097805.1,4,16,20,type strain: MRSA207,2.89735,FMOP01,49,3056,2919
GCA_900097815.1,9,13,22,MRSA933832,2.79761,FMOR01,28,2912,2787
GCA_900097825.1,24,14,38,type strain: MRSA941440/047440,2.85571,FMOU01,52,3014,2815
GCA_900097835.1,23,16,39,MSSA T188,2.74742,FMOV01,16,2844,2683
GCA_900097845.1,6,16,22,type strain: MSSA120,2.79047,FMOT01,22,2926,2801
GCA_900097855.1,12,17,29,type strain: MSSA777507,2.82347,FMOW01,30,2952,2783
GCA_900097865.1,12,16,28,MSSAT145,2.76957,FMOX01,28,2854,2687
GCA_900097875.1,6,16,22,MSSAT143,2.83483,FMOY01,21,2999,2878
GCA_900097885.1,9,14,23,MSSAT94,2.81838,FMSF01,9,2972,2825
GCA_900097895.1,7,13,20,MRSA 041T (B),2.77018,FMOZ01,16,2906,2756
GCA_900097905.1,9,14,23,MRSA012TA,2.83596,FMPB01,11,2993,2839
GCA_900097915.1,12,15,27,T MSSA 02 (S),2.81545,FMPA01,43,2927,2745
GCA_900097925.1,24,15,39,MSSAT026,2.80784,FMPC01,34,2946,2760
GCA_900097935.1,6,16,22,MSSAT120,2.83427,FMPD01,17,2997,2876
GCA_900097945.1,12,15,27,type strain: MRSA079A,2.76946,FMPE01,10,2919,2767
GCA_900098165.1,12,16,28,GKP138-33,2.83038,FMQA01,65,2940,2779
GCA_900098175.1,13,14,27,GKP136-76,2.83919,FMQB01,44,2965,2809
GCA_900098235.1,13,16,29,GKP136-43,2.78404,FMQG01,48,2890,2737
GCA_900098265.1,13,15,28,GKP136-35,2.75523,FMQJ01,58,2881,2683
GCA_900098285.1,16,19,35,GKP138-78,2.67668,FMQL01,161,2745,2592
GCA_900098305.1,15,15,30,GKP136-72,2.70867,FMQN01,42,2782,2622
GCA_900098495.1,15,22,37,GKP138-71,2.76155,FMRI01,33,2911,2677
GCA_900098625.1,14,19,33,GKP136-4,2.69677,FMRV01,60,2754,2598
GCA_900098645.1,12,15,27,MRSA012TB,2.76977,FMSG01,8,2921,2761
GCA_900098695.1,14,16,30,GKP138-19A,2.68833,FMRZ01,53,2788,2615
GCA_900124655.1,13,12,25,3688STDY6124971,2.82556,FQDB01,29,2975,2823
GCA_900124675.1,12,15,27,3688STDY6124973,2.79655,FQDD01,31,2876,2727
GCA_900124685.1,11,14,25,3688STDY6124974,2.7799,FQDC01,13,2921,2746
GCA_900124765.1,12,15,27,3688STDY6124982,2.83766,FQDL01,36,2941,2780
GCA_900124785.1,12,14,26,3688STDY6124984,2.78863,FQDN01,18,2917,2762
GCA_900124795.1,9,13,22,3688STDY6124986,2.84697,FQDO01,11,2998,2827
GCA_900124805.1,9,16,25,3688STDY6124988,2.8068,FQDP01,19,2959,2809
GCA_900124815.1,14,17,31,3688STDY6124962,2.83223,FQDQ01,40,2947,2783
GCA_900124835.1,11,13,24,3688STDY6124990,2.75699,FQDS01,23,2877,2724
GCA_900124845.1,12,15,27,3688STDY6124992,2.80036,FQDT01,31,2884,2731
GCA_900124865.1,12,15,27,3688STDY6124996,2.79435,FQDV01,30,2880,2725
GCA_900124875.1,13,16,29,3688STDY6124997,2.83579,FQDY01,30,2939,2783
GCA_900124925.1,12,15,27,3688STDY6125001,2.79428,FQEB01,29,2878,2724
GCA_900124935.1,24,15,39,3688STDY6125005,2.78698,FQED01,21,2893,2724
GCA_900124985.1,11,12,23,3688STDY6125010,2.76254,FQEH01,15,2864,2709
GCA_900124995.1,11,14,25,3688STDY6124964,2.65216,FQEI01,16,2707,2561
GCA_900125005.1,12,15,27,3688STDY6125011,2.82973,FQEJ01,37,2961,2780
GCA_900125015.1,12,15,27,3688STDY6125012,2.796,FQEM01,35,2873,2719
GCA_900125025.1,12,15,27,3688STDY6125013,2.79679,FQEK01,28,2883,2728
GCA_900125035.1,13,14,27,3688STDY6125014,2.74923,FQEL01,16,2876,2716
GCA_900125055.1,12,14,26,3688STDY6125016,2.74799,FQEO01,18,2881,2713
GCA_900125105.1,12,15,27,3688STDY6125022,2.79573,FQET01,29,2881,2724
GCA_900125115.1,10,13,23,3688STDY6125023,2.67986,FQEU01,20,2773,2623
GCA_900125155.1,13,14,27,3688STDY6125029,2.72348,FQEY01,19,2833,2670
GCA_900125175.1,12,15,27,3688STDY6124966,2.79215,FQFA01,30,2880,2729
GCA_900125185.1,12,13,25,3688STDY6125031,2.77979,FQFB01,27,2910,2760
GCA_900125195.1,23,16,39,3688STDY6125032,2.78088,FQFC01,20,2870,2687
GCA_900125205.1,12,15,27,3688STDY6125033,2.80032,FQFD01,32,2884,2732
GCA_900125215.1,9,12,21,3688STDY6125034,2.73739,FQFE01,21,2857,2691
GCA_900125245.1,12,15,27,3688STDY6125037,2.79925,FQFH01,32,2883,2734
GCA_900125255.1,12,14,26,3688STDY6125038,2.79129,FQFI01,15,2960,2788
GCA_900125265.1,12,15,27,3688STDY6125039,2.79437,FQFK01,28,2878,2729
GCA_900125275.1,11,16,27,3688STDY6124967,2.79207,FQFJ01,32,2876,2722
GCA_900125285.1,12,15,27,3688STDY6125041,2.79982,FQFL01,33,2888,2734
GCA_900125295.1,12,15,27,3688STDY6125042,2.79402,FQFM01,31,2876,2723
GCA_900125305.1,13,12,25,3688STDY6125043,2.75552,FQFP01,23,2879,2733
GCA_900125325.1,12,13,25,3688STDY6125046,2.80163,FQFN01,16,2933,2779
GCA_900125335.1,12,14,26,3688STDY6125047,2.74024,FQFQ01,14,2852,2705
GCA_900125345.1,11,12,23,3688STDY6125048,2.75653,FQFR01,13,2856,2707
GCA_900125355.1,11,17,28,3688STDY6124968,2.81813,FQFS01,48,2928,2764
GCA_900125375.1,12,15,27,3688STDY6124814,2.84227,FQFU01,35,2951,2802
GCA_900125395.1,6,10,16,3688STDY6124817,2.96405,FQFW01,47,3095,2946
GCA_900125405.1,12,15,27,3688STDY6124818,2.79515,FQFX01,32,2878,2719
GCA_900125435.1,12,15,27,3688STDY6124821,2.79389,FQGB01,30,2878,2725
GCA_900125455.1,12,15,27,3688STDY6124824,2.79736,FQGE01,39,2876,2722
GCA_900125485.1,12,15,27,3688STDY6124827,2.78939,FQGG01,30,2877,2715
GCA_900125535.1,12,15,27,3688STDY6124833,2.78762,FQGI01,27,2872,2719
GCA_900125545.1,12,14,26,3688STDY6124836,2.73955,FQGL01,18,2888,2712
GCA_900125575.1,12,15,27,3688STDY6124838,2.79726,FQGN01,35,2868,2728
GCA_900125625.1,12,14,26,3688STDY6124845,2.75726,FQGT01,12,2861,2689
GCA_900125635.1,12,14,26,3688STDY6124847,2.72175,FQGU01,15,2853,2691
GCA_900125645.1,12,16,28,3688STDY6124848,2.85248,FQGV01,64,2972,2795
GCA_900125655.1,12,15,27,3688STDY6124849,2.80106,FQGW01,32,2876,2723
GCA_900125715.1,13,14,27,3688STDY6124858,2.77134,FQHC01,20,2941,2761
GCA_900125745.1,11,14,25,3688STDY6124862,2.73534,FQHH01,12,2857,2689
GCA_900125755.1,11,12,23,3688STDY6124861,2.73866,FQHI01,14,2858,2691
GCA_900125765.1,10,13,23,3688STDY6124864,2.69798,FQHF01,22,2801,2642
GCA_900125785.1,9,16,25,3688STDY6124865,2.81613,FQHJ01,24,2962,2807
GCA_900125815.1,14,14,28,3688STDY6124869,2.72141,FQHM01,18,2826,2658
GCA_900125835.1,11,13,24,3688STDY6124872,2.80461,FQHO01,30,2964,2805
GCA_900125845.1,12,15,27,3688STDY6124884,2.79647,FQHP01,32,2877,2721
GCA_900125935.1,12,15,27,3688STDY6124898,2.79214,FQHX01,28,2880,2715
GCA_900125975.1,11,17,28,3688STDY6124901,2.79948,FQIB01,33,2881,2726
GCA_900125985.1,13,14,27,3688STDY6124902,2.72461,FQIC01,15,2836,2672
GCA_900126005.1,13,14,27,3688STDY6124904,2.7655,FQIE01,16,2902,2751
GCA_900126015.1,12,15,27,3688STDY6124905,2.79526,FQIF01,35,2881,2731
GCA_900126025.1,11,14,25,3688STDY6124906,2.68709,FQIG01,15,2783,2639
GCA_900126055.1,14,13,27,3688STDY6124911,2.77901,FQIK01,25,2906,2752
GCA_900126065.1,13,14,27,3688STDY6124875,2.79543,FQIJ01,17,2922,2761
GCA_900126115.1,13,13,26,3688STDY6124916,2.7834,FQIP01,15,2906,2757
GCA_900126135.1,10,14,24,3688STDY6124920,2.76919,FQIR01,17,2927,2769
GCA_900126185.1,12,14,26,3688STDY6124925,2.78475,FQIX01,19,2922,2771
GCA_900126205.1,11,14,25,3688STDY6124927,2.7778,FQIW01,24,2886,2739
GCA_900126215.1,15,13,28,3688STDY6124929,2.72768,FQIY01,17,2838,2634
GCA_900126225.1,9,13,22,3688STDY6124930,2.78685,FQIZ01,20,2937,2774
GCA_900126245.1,12,14,26,3688STDY6124877,2.74321,FQJB01,18,2877,2708
GCA_900126255.1,13,13,26,3688STDY6124932,2.74116,FQJC01,12,2862,2702
GCA_900126265.1,6,11,17,3688STDY6124933,2.97532,FQJD01,60,3130,2949
GCA_900126285.1,12,15,27,3688STDY6124935,2.79995,FQJF01,29,2885,2730
GCA_900126305.1,12,14,26,3688STDY6124937,2.78142,FQJH01,18,2946,2775
GCA_900126325.1,13,15,28,3688STDY6124939,2.77958,FQJJ01,33,2909,2722
GCA_900126375.1,6,11,17,3688STDY6124945,2.98469,FQJP01,53,3134,2979
GCA_900126435.1,12,15,27,3688STDY6124953,2.80171,FQJU01,33,2889,2735
GCA_900126455.1,6,10,16,3688STDY6124955,3.00401,FQJW01,40,3161,3002
GCA_900126495.1,23,15,38,3688STDY6124880,2.77507,FQKA01,33,2899,2718
GCA_900126505.1,12,15,27,3688STDY6125049,2.74818,FQKB01,18,2897,2717
GCA_900126535.1,9,16,25,3688STDY6125060,2.79824,FQKE01,11,2935,2779
GCA_900126635.1,12,15,27,3688STDY6125051,2.79625,FQKH01,28,2889,2725
GCA_900126755.1,9,14,23,3688STDY6125101,2.75329,FQKS01,16,2882,2717
GCA_900126765.1,11,17,28,3688STDY6125104,2.80138,FQKV01,36,2883,2725
GCA_900127015.1,12,14,26,3688STDY6125056,2.74007,FQMK01,19,2884,2708
GCA_900127095.1,12,15,27,3688STDY6125141,2.80549,FQMY01,33,2892,2733
GCA_900127105.1,13,14,27,3688STDY6125142,2.73165,FQNA01,16,2873,2695
GCA_900127635.1,12,15,27,3688STDY6124960,2.79211,FQPD01,34,2872,2719
GCA_900127675.1,50,15,65,3688STDY6124978,2.85275,FQPG01,14,2883,2709
GCA_900127685.1,12,15,27,3688STDY6124985,2.80278,FQPM01,32,2887,2722
GCA_900127705.1,12,15,27,3688STDY6124991,2.79991,FQPH01,32,2883,2729
GCA_900127735.1,12,14,26,3688STDY6125017,2.79054,FQPK01,18,2959,2783
GCA_900127765.1,13,16,29,3688STDY6125030,2.83705,FQPS01,32,2939,2785
GCA_900127775.1,12,15,27,3688STDY6125040,2.79681,FQPR01,30,2879,2729
GCA_900127785.1,12,16,28,3688STDY6125044,2.79634,FQPQ01,31,2878,2727
GCA_900127795.1,12,14,26,3688STDY6124813,2.73266,FQPT01,17,2867,2692
GCA_900127825.1,11,14,25,3688STDY6124839,2.77855,FQTE01,9,2889,2733
GCA_900127835.1,14,13,27,3688STDY6124830,2.76836,FQPX01,24,2889,2722
GCA_900127865.1,12,15,27,3688STDY6124846,2.80013,FQPY01,30,2882,2729
GCA_900127915.1,9,13,22,3688STDY6124871,2.82724,FQQE01,25,3000,2835
GCA_900127935.1,11,13,24,3688STDY6124883,2.80158,FQQG01,23,2909,2752
GCA_900127945.1,12,15,27,3688STDY6124882,2.80085,FQQF01,33,2882,2731
GCA_900127955.1,13,14,27,3688STDY6124887,2.82078,FQQH01,20,2972,2805
GCA_900127985.1,12,16,28,3688STDY6124893,2.79674,FQQK01,30,2880,2725
GCA_900128005.1,10,14,24,3688STDY6124896,2.71279,FQQM01,18,2806,2665
GCA_900128015.1,12,15,27,3688STDY6124909,2.79756,FQQN01,29,2892,2737
GCA_900128035.1,13,14,27,3688STDY6124918,2.71806,FQQP01,15,2828,2673
GCA_900128045.1,11,13,24,3688STDY6124876,2.75292,FQQQ01,13,2880,2715
GCA_900128075.1,12,15,27,3688STDY6124941,2.79398,FQQT01,29,2879,2726
GCA_900128085.1,12,15,27,3688STDY6124948,2.79914,FQQV01,32,2874,2719
GCA_900128105.1,12,15,27,3688STDY6124951,2.79897,FQQW01,32,2883,2734
GCA_900128295.1,13,12,25,3688STDY6125103,2.75482,FQRP01,23,2877,2732
GCA_900128315.1,12,14,26,3688STDY6125107,2.71721,FQTC01,9,2836,2674
GCA_900128375.1,12,14,26,3688STDY6125057,2.67745,FQTI01,8,2771,2610
GCA_900128605.1,52,16,68,2588STDY5962135,2.75089,FQTK01,9,2742,2562
GCA_900128615.1,53,17,70,2588STDY5890733,2.80187,FQSN01,15,2806,2622
GCA_900128625.1,52,16,68,2588STDY5890661,2.75302,FQTL01,6,2734,2559
GCA_900128635.1,50,15,65,2588STDY5890629,2.79044,FQSK01,11,2796,2619
GCA_900128645.1,50,15,65,2588STDY5890708,2.80423,FQSO01,12,2817,2645
GCA_900128665.1,51,17,68,2588STDY5890798,2.75552,FQTH01,9,2756,2578
GCA_900128675.1,50,15,65,2588STDY5763869,2.79332,FQSL01,12,2796,2618
GCA_900128685.1,51,15,66,2588STDY5890811,2.73458,FQTJ01,6,2708,2539
GCA_900128695.1,49,14,63,2588STDY5890934,2.71437,FQSJ01,15,2681,2501
GCA_900128705.1,50,15,65,2588STDY5890732,2.80448,FQSM01,12,2817,2644
GCA_900128715.1,49,16,65,2588STDY5890910,2.77415,FQTG01,8,2780,2604
GCA_900149325.1,6,11,17,ST20121341,2.83265,FSSE01,101,2929,2806
GCA_900149335.1,11,13,24,ST20110167,2.74927,FSSD01,68,2827,2694
GCA_900250155.1,21,14,35,H1300,2.7521,OFTW01,64,2822,2652
GCA_900250165.1,0,10,10,H1303,2.88195,OFTV01,88,3033,2867
GCA_900250175.1,10,12,22,H1304,2.77661,OFUC01,35,2856,2705
GCA_900250185.1,11,12,23,H1319,2.79712,OFUF01,36,2867,2693
GCA_900250195.1,13,14,27,H1327,2.79111,OFUI01,72,2888,2739
GCA_900250205.1,13,13,26,H1309,2.77206,OFUE01,72,2868,2679
GCA_900250215.1,7,11,18,H1349,2.80239,OGBQ01,36,2899,2764
GCA_900250225.1,8,12,20,H1326,2.79641,OFUD01,60,2894,2753
GCA_900250235.1,24,13,37,H1312,2.79334,OFUG01,58,2895,2695
GCA_900250245.1,24,13,37,H1315,2.8393,OFUH01,78,2962,2751
GCA_900250255.1,21,16,37,H1308,2.77006,OFUJ01,53,2875,2690
GCA_900250265.1,0,11,11,H1419,2.9185,OFUP01,86,3110,2934
GCA_900250275.1,0,11,11,H1412,2.90089,OFUO01,62,3072,2917
GCA_900250285.1,1,11,12,H1384,2.82141,OFUL01,66,2946,2790
GCA_900250295.1,15,13,28,H1311,2.82428,OFUM01,83,2902,2721
GCA_900250305.1,1,12,13,H1305,2.85256,OFUK01,57,3003,2829
GCA_900250315.1,2,10,12,H1356,2.80922,OFUN01,37,2927,2775
GCA_900250325.1,8,12,20,H1413,2.8024,OFUQ01,76,2903,2737
GCA_900250335.1,11,13,24,H1415,2.80663,OFUT01,56,2891,2703
GCA_900250345.1,22,13,35,H1410,2.79321,OFUR01,65,2876,2682
GCA_900250355.1,8,12,20,H1401,2.794,OFUS01,67,2893,2766
GCA_900250365.1,0,10,10,H1354,2.88286,OFUW01,70,3039,2878
GCA_900250375.1,11,10,21,H1436,2.7743,OFUU01,87,2876,2680
GCA_900250385.1,23,12,35,H1402,2.8557,OFUV01,84,2994,2788
GCA_900250395.1,8,13,21,H1468,2.80889,OFUX01,71,2911,2744
GCA_900250405.1,15,11,26,H1477,2.78641,OFUY01,60,2854,2704
GCA_900250415.1,11,13,24,H1446,2.8423,OFVB01,52,2962,2809
GCA_900250425.1,1,11,12,H1445,2.83462,OFVA01,42,2977,2826
GCA_900250435.1,16,12,28,H1441,2.7977,OFUZ01,75,2876,2681
GCA_900250445.1,9,13,22,H1470,2.78288,OFVE01,54,2867,2712
GCA_900250455.1,12,14,26,H1512,2.86604,OFVC01,55,3057,2863
GCA_900250465.1,21,14,35,H1528,2.71816,OFVS01,37,2797,2612
GCA_900250475.1,11,15,26,H1442,2.80696,OFVJ01,84,2894,2686
GCA_900250485.1,12,13,25,H1504,2.80197,OFVD01,72,2867,2706
GCA_900250495.1,0,10,10,H1533,2.88512,OFVH01,58,3046,2882
GCA_900250505.1,22,13,35,H1530,2.78917,OFVF01,63,2871,2685
GCA_900250515.1,22,16,38,H1480,2.8468,OFVI01,80,2978,2769
GCA_900250525.1,12,14,26,H1524,2.78955,OFVG01,58,2888,2722
GCA_900250535.1,14,12,26,H1535,2.81182,OFVL01,86,2921,2737
GCA_900250545.1,21,13,34,H1665,2.7389,OFVM01,69,2807,2634
GCA_900250555.1,10,13,23,H1577,2.76771,OFVP01,75,2840,2674
GCA_900250565.1,14,13,27,H1640,2.8369,OFVK01,85,2919,2756
GCA_900250575.1,20,13,33,H1539,2.83537,OFVO01,89,2931,2730
