Assembly, pident, qcovs, Qval,Strain,Size (Mb),WGS,Scaffolds,Genes,Proteins
GCA_900047485.1,5,14,19,st110,2.87348,FGDJ01,72,3056,2891
GCA_900047495.1,14,12,26,st128,2.83163,FGDM01,52,2936,2779
GCA_900047505.1,24,12,36,st308,2.96871,FGEC01,63,3121,2936
GCA_900047515.1,15,11,26,st328,2.82891,FGEE01,60,2925,2776
GCA_900048085.1,14,12,26,st2492,2.86932,FFPR01,60,2995,2845
GCA_900048095.1,14,11,25,st845,2.82732,FFQF01,38,2930,2771
GCA_900048135.1,24,12,36,st495,2.94246,FFZO01,66,3095,2910
GCA_900048145.1,4,13,17,st502,2.81118,FFZR01,51,2920,2788
GCA_900048155.1,14,11,25,st504,2.82115,FFZQ01,60,2917,2765
GCA_900048165.1,15,11,26,st508,2.79048,FFZP01,36,2875,2728
GCA_900048175.1,15,12,27,st876,2.83774,FGGD01,80,2922,2757
GCA_900048185.1,24,13,37,st1632,2.94755,FGRX01,68,3104,2912
GCA_900048195.1,25,13,38,st2298,2.94705,FGVY01,68,3102,2923
GCA_900048205.1,14,12,26,st2313,2.80352,FGWC01,54,2901,2749
GCA_900048215.1,14,12,26,st2380,2.84183,FGWJ01,68,2957,2804
GCA_900048225.1,15,12,27,st2388,2.79361,FGWM01,52,2898,2743
GCA_900048235.1,24,13,37,st2398,2.92906,FGWL01,59,3080,2897
GCA_900048245.1,15,12,27,st2406,2.79486,FGWN01,57,2868,2717
GCA_900048255.1,14,12,26,st2408,2.8662,FGWO01,81,2979,2829
GCA_900048265.1,14,11,25,st2412,2.79021,FGWP01,58,2888,2742
GCA_900048275.1,14,12,26,st2414,2.78654,FGWQ01,59,2873,2727
GCA_900048285.1,14,13,27,st2420,2.83085,FGWS01,70,2928,2770
GCA_900048295.1,14,12,26,st2431,2.8223,FGWR01,59,2930,2784
GCA_900048305.1,14,12,26,st2424,2.88687,FGWT01,100,3004,2857
GCA_900048315.1,24,16,40,st2436,2.78872,FGWU01,42,2883,2719
GCA_900048325.1,14,11,25,st2451,2.80205,FGWW01,45,2893,2750
GCA_900048335.1,15,12,27,st2457,2.8118,FGWX01,61,2906,2755
GCA_900048345.1,16,11,27,st2465,2.74684,FGWY01,55,2833,2678
GCA_900048355.1,14,12,26,st2468,2.85552,FGWZ01,95,2986,2830
GCA_900048375.1,14,12,26,st2476,2.82936,FGXB01,61,2933,2786
GCA_900048385.1,15,13,28,st2477,2.80848,FGXC01,75,2939,2755
GCA_900048395.1,14,13,27,st2484,2.8855,FGXD01,132,3018,2853
GCA_900048405.1,14,11,25,st2491,2.83886,FGXF01,58,2933,2783
GCA_900048445.1,14,12,26,st403,2.803,FFYT01,67,2895,2748
GCA_900048465.1,24,13,37,st345,2.90648,FGEG01,62,3060,2881
GCA_900048475.1,14,12,26,st350,2.81339,FGEH01,66,2901,2763
GCA_900048485.1,14,11,25,st390,2.80077,FGEI01,50,2893,2748
GCA_900048495.1,14,11,25,st479,2.79852,FGER01,52,2894,2747
GCA_900048505.1,24,13,37,st494,2.94506,FGEQ01,63,3099,2911
GCA_900048515.1,5,14,19,st550,2.82693,FGEW01,54,2971,2847
GCA_900048525.1,15,11,26,st572,2.80515,FGEY01,40,2894,2755
GCA_900048535.1,14,11,25,st732,2.8457,FGFN01,66,2950,2788
GCA_900048545.1,15,12,27,st764,2.84627,FGFO01,68,2946,2793
GCA_900048555.1,14,12,26,st769,2.81109,FGFP01,74,2917,2757
GCA_900048565.1,15,11,26,st779,2.80504,FGFS01,41,2900,2744
GCA_900048575.1,15,11,26,st792,2.83718,FGFR01,42,2938,2786
GCA_900048585.1,15,11,26,st805,2.86532,FGFQ01,74,2999,2840
GCA_900048595.1,14,12,26,st812,2.83327,FGFT01,54,2931,2782
GCA_900048605.1,16,12,28,st832,2.74821,FGFV01,36,2814,2667
GCA_900048615.1,14,12,26,st849,2.78559,FGFW01,51,2878,2727
GCA_900048625.1,25,14,39,st873,2.86525,FGGC01,68,2966,2796
GCA_900048635.1,14,12,26,st894,2.81502,FGGJ01,65,2914,2761
GCA_900048645.1,15,11,26,st903,2.84293,FGGL01,60,2955,2797
GCA_900048665.1,14,11,25,st908,2.78015,FGGO01,48,2866,2717
GCA_900048675.1,15,12,27,st921,2.81181,FGGP01,86,2914,2770
GCA_900048695.1,14,12,26,st927,2.82612,FGGV01,73,2927,2772
GCA_900048705.1,14,12,26,st932,2.86214,FGGS01,74,3004,2829
GCA_900048715.1,14,11,25,st931,2.83559,FGGT01,58,2961,2778
GCA_900048725.1,15,14,29,st937,2.79072,FGGX01,104,2858,2717
GCA_900048745.1,14,12,26,st960,2.7984,FGHB01,66,2889,2744
GCA_900048755.1,14,11,25,st1246,2.79779,FHFG01,60,2925,2749
GCA_900048765.1,14,11,25,st1308,2.85174,FHFH01,100,3014,2829
GCA_900048775.1,14,11,25,st1444,2.87027,FHFI01,47,2976,2825
GCA_900048785.1,14,12,26,st1495,2.83473,FHFJ01,75,2942,2787
GCA_900049315.1,14,12,26,st2548,2.91843,FHDX01,72,3047,2889
GCA_900049325.1,14,11,25,st2570,2.78445,FHDW01,51,2876,2728
GCA_900049385.1,14,12,26,st1188,2.83254,FHBL01,75,2928,2782
GCA_900049395.1,16,14,30,st1390,2.78752,FHBR01,62,2931,2741
GCA_900049405.1,14,12,26,st2254,2.80233,FHDG01,63,2891,2748
GCA_900049415.1,15,12,27,st2282,2.79714,FHDH01,58,2888,2744
GCA_900049425.1,14,12,26,st2527,2.78528,FHDV01,59,2878,2726
GCA_900049435.1,14,11,25,st3116,2.77111,FHEU01,35,2860,2718
GCA_900049445.1,15,11,26,st3218,2.85285,FHEX01,55,2979,2814
GCA_900049455.1,15,11,26,st3199,2.87665,FHEY01,55,2995,2835
GCA_900049465.1,24,13,37,st1011,2.89371,FHFE01,54,3036,2846
GCA_900049765.1,15,12,27,st2731,2.91042,FGYI01,61,3029,2859
GCA_900049775.1,14,11,25,st2923,2.85984,FGZK01,86,2987,2827
GCA_900049785.1,15,11,26,st996,2.88021,FHBG01,62,3003,2848
GCA_900049795.1,14,12,26,st1271,2.83733,FHBP01,78,2944,2786
GCA_900049805.1,14,12,26,st2296,2.8296,FHDJ01,68,2930,2786
GCA_900049815.1,15,12,27,st3279,2.81108,FHEZ01,64,2930,2756
GCA_900050265.1,14,12,26,st1213,2.82741,FHBN01,69,2938,2777
GCA_900050275.1,14,12,26,st1712,2.80223,FHCE01,51,2881,2735
GCA_900050285.1,14,11,25,st1898,2.80459,FHCM01,38,2898,2753
GCA_900050575.1,15,11,26,st2785,2.85277,FGYP01,43,2975,2821
GCA_900050595.1,15,12,27,st3095,2.7917,FHAB01,41,2860,2701
GCA_900050605.1,14,11,25,st3142,2.86141,FHAG01,53,3005,2825
GCA_900050615.1,14,12,26,st3180,2.79728,FHAJ01,55,2890,2742
GCA_900050625.1,16,12,28,st3193,2.81219,FHAI01,32,2892,2749
GCA_900050635.1,14,13,27,st2194,2.80111,FHDC01,57,2898,2746
GCA_900050645.1,14,12,26,st2316,2.88395,FHDK01,80,2997,2843
GCA_900050655.1,24,12,36,st3136,2.94765,FHEV01,68,3107,2909
GCA_900051035.1,15,13,28,st2812,2.78684,FGYW01,49,2873,2730
GCA_900051045.1,14,11,25,st2815,2.83066,FGYY01,67,2953,2797
GCA_900051065.1,14,12,26,st2419,2.84267,FHDQ01,67,2975,2818
GCA_900051075.1,14,12,26,st2679,2.78429,FHED01,46,2874,2715
GCA_900051085.1,14,12,26,st2691,2.77799,FHEE01,46,2867,2724
GCA_900051095.1,25,14,39,st1096,2.90524,FHFF01,68,3061,2875
GCA_900051345.1,0,11,11,st3103,2.91657,FHAC01,43,3080,2953
GCA_900051355.1,9,11,20,st1062,2.80168,FHBI01,31,2917,2781
GCA_900051365.1,14,12,26,st1140,2.77962,FHBM01,59,2857,2709
GCA_900051375.1,15,12,27,st3001,2.77922,FHEQ01,41,2867,2717
GCA_900051385.1,23,15,38,st3059,2.80693,FHET01,49,2930,2761
GCA_900051765.1,11,13,24,st2805,2.79578,FGYV01,30,2897,2755
GCA_900051775.1,16,11,27,st2808,2.79015,FGYU01,48,2880,2715
GCA_900051785.1,14,12,26,st2880,2.89649,FGZD01,69,3034,2885
GCA_900051795.1,14,11,25,st2885,2.86234,FGZC01,52,2987,2827
GCA_900051805.1,16,12,28,st1025,2.75744,FHBJ01,40,2824,2668
GCA_900051815.1,15,11,26,st1666,2.83443,FHCA01,43,2931,2784
GCA_900052115.1,24,13,37,st2027,2.86664,FHCV01,53,3005,2823
GCA_900052125.1,10,13,23,st2045,2.7158,FHCU01,18,2832,2680
GCA_900052345.1,15,11,26,st2999,2.8301,FGZT01,41,2939,2791
GCA_900052355.1,14,12,26,st3203,2.84889,FHAK01,52,2951,2794
GCA_900052365.1,14,11,25,st1692,2.84076,FHCB01,53,2945,2788
GCA_900052375.1,14,12,26,st2064,2.83602,FHCW01,69,2941,2789
GCA_900052635.1,25,13,38,st2797,2.94929,FGYT01,57,3115,2920
GCA_900052645.1,9,11,20,st2801,2.85501,FGYS01,28,2964,2834
GCA_900052655.1,16,11,27,st1425,2.79671,FHBT01,44,2893,2745
GCA_900052665.1,15,11,26,st1708,2.85276,FHCC01,54,2969,2816
GCA_900052675.1,14,12,26,st186,2.81509,FHFD01,65,2907,2770
GCA_900053455.1,14,12,26,st3171,2.86586,FHAH01,58,2974,2816
GCA_900053465.1,14,11,25,st1118,2.84421,FHBK01,63,2974,2818
GCA_900053475.1,24,12,36,st1777,2.96286,FHCG01,61,3121,2936
GCA_900053485.1,14,11,25,st2117,2.82781,FHCY01,44,2926,2781
GCA_900053925.1,15,12,27,st2759,2.8714,FGYK01,60,3001,2842
GCA_900053935.1,14,11,25,st3241,2.74009,FHAN01,30,2810,2662
GCA_900054175.1,14,13,27,st3214,2.78426,FHAL01,70,2879,2734
GCA_900054445.1,14,12,26,st2674,2.80293,FGYC01,39,2893,2744
GCA_900054455.1,24,13,37,st2682,2.84649,FGYD01,51,2988,2802
GCA_900054465.1,15,12,27,st1730,2.83738,FHCD01,49,2938,2779
GCA_900054475.1,14,11,25,st2168,2.78681,FHDA01,44,2879,2730
GCA_900054485.1,14,12,26,st407,2.82871,FHFC01,55,2926,2775
GCA_900054495.1,14,13,27,st1642,2.86761,FHFK01,50,2998,2814
GCA_900054705.1,11,12,23,st2761,2.74672,FGYL01,18,2812,2696
GCA_900054715.1,8,12,20,st2581,2.7679,FHDY01,20,2874,2725
GCA_900054915.1,14,11,25,st1824,2.79928,FHCK01,46,2892,2750
GCA_900054925.1,14,12,26,st3262,2.80227,FHEW01,53,2898,2741
GCA_900054935.1,24,13,37,st821,2.90808,FHFA01,62,3076,2881
GCA_900054945.1,15,11,26,st1701,2.87034,FHFL01,50,2977,2821
GCA_900055265.1,14,11,25,st2733,2.79511,FGYJ01,38,2888,2738
GCA_900055275.1,14,12,26,st2787,2.82442,FGYQ01,50,2930,2765
GCA_900055285.1,14,11,25,st3023,2.78413,FGZV01,43,2878,2728
GCA_900055305.1,14,12,26,st2343,2.79152,FHDL01,65,2898,2725
GCA_900055645.1,15,12,27,st2932,2.82858,FGZM01,49,2914,2769
GCA_900055945.1,15,11,26,st2968,2.8165,FGZR01,51,2914,2762
GCA_900055955.1,14,11,25,st2246,2.84284,FHDI01,57,2958,2812
GCA_900056255.1,14,12,26,st2832,2.79807,FGZA01,43,2893,2746
GCA_900056265.1,14,11,25,st3258,2.83498,FHAO01,51,2933,2773
GCA_900056285.1,14,11,25,st3283,2.78336,FHAT01,51,2872,2726
GCA_900056305.1,12,13,25,st1815,2.82879,FHCI01,27,2974,2819
GCA_900056315.1,15,12,27,st2181,2.85248,FHDB01,53,2967,2802
GCA_900056665.1,14,11,25,st2897,2.83058,FGZG01,66,2941,2791
GCA_900056675.1,15,11,26,st3281,2.79981,FHAS01,41,2891,2747
GCA_900056955.1,14,12,26,st3020,2.82742,FGZU01,38,2924,2771
GCA_900056965.1,24,13,37,st474,2.90676,FHAZ01,55,3066,2885
GCA_900056975.1,24,13,37,st1878,2.90763,FHCN01,56,3073,2898
GCA_900057105.1,17,13,30,st2654,2.82273,FGYA01,39,2913,2765
GCA_900057285.1,16,12,28,st2890,2.74334,FGZE01,29,2802,2656
GCA_900057295.1,3,11,14,st3304,2.87161,FHAU01,63,3030,2887
GCA_900057305.1,14,11,25,st324,2.8301,FHAY01,61,2927,2775
GCA_900057315.1,14,12,26,st1951,2.85121,FHCQ01,66,2968,2812
GCA_900057325.1,14,13,27,st1993,2.79738,FHCT01,58,2895,2734
GCA_900057335.1,9,14,23,st2786,2.76669,FHEG01,27,2854,2714
GCA_900057345.1,10,13,23,st3047,2.8365,FHER01,55,2975,2779
GCA_900057635.1,15,12,27,st910,2.78178,FHBE01,59,2866,2720
GCA_900057645.1,14,11,25,st2793,2.87542,FHEH01,42,2989,2842
GCA_900057795.1,24,12,36,st3056,2.86737,FGZZ01,45,3013,2816
GCA_900057805.1,14,13,27,st2411,2.82693,FHDM01,58,2931,2782
GCA_900057815.1,15,11,26,st2767,2.78899,FHEF01,38,2876,2727
GCA_900058105.1,13,12,25,st2661,2.75139,FGYB01,24,2849,2732
GCA_900058115.1,14,12,26,st2586,2.79909,FHDZ01,39,2890,2747
GCA_900058365.1,14,11,25,st3049,2.82809,FGZY01,33,2934,2790
GCA_900058375.1,15,11,26,st2809,2.79355,FHEJ01,38,2870,2730
GCA_900058615.1,8,12,20,st3046,3.0394,FGZX01,92,3224,3066
GCA_900058625.1,16,11,27,st1515,2.79824,FHBW01,41,2896,2743
GCA_900058635.1,24,13,37,st2975,2.91791,FHES01,61,3078,2897
GCA_900058885.1,14,12,26,st1595,2.79039,FHBZ01,47,2882,2730
GCA_900058895.1,14,11,25,st1611,2.86235,FHBY01,65,2995,2842
GCA_900058905.1,14,11,25,st2819,2.81728,FHEI01,50,2906,2757
GCA_900058915.1,15,11,26,st2949,2.78461,FHEN01,25,2869,2723
GCA_900059245.1,15,11,26,st2768,2.78913,FGYM01,45,2872,2727
GCA_900059255.1,14,11,25,st2376,2.7891,FHDN01,26,2877,2733
GCA_900059265.1,16,12,28,st2443,2.77897,FHDP01,56,2880,2730
GCA_900059555.1,10,12,22,st1028,2.81679,FIZB01,27,2920,2793
GCA_900059615.1,15,11,26,st1458,2.90691,FHBU01,71,3021,2862
GCA_900059805.1,24,13,37,st2788,2.89749,FGYR01,47,3050,2857
GCA_900059815.1,14,11,25,st3222,2.83076,FHAM01,49,2920,2772
GCA_900060035.1,14,12,26,st68,2.83806,FHAV01,70,2940,2791
GCA_900060215.1,14,11,25,st3113,2.88546,FHAE01,57,3008,2845
GCA_900060225.1,24,12,36,st2649,2.82207,FHEB01,43,2941,2755
GCA_900060465.1,15,12,27,st2825,2.82347,FGYZ01,68,2943,2762
GCA_900060475.1,14,11,25,st113,2.8333,FHAW01,52,2960,2783
GCA_900060485.1,15,11,26,st257,2.81715,FHAX01,56,2908,2760
GCA_900060495.1,15,13,28,st1925,2.75199,FHCP01,52,2817,2668
GCA_900060805.1,14,11,25,st3129,2.86927,FHAF01,50,2980,2829
GCA_900061095.1,17,12,29,st2901,2.77912,FGZH01,38,2865,2724
GCA_900061115.1,14,11,25,st2474,2.73776,FHDS01,48,2805,2668
GCA_900061125.1,15,12,27,st2481,2.77948,FHDT01,54,2855,2710
GCA_900061735.1,16,11,27,st2953,2.86785,FGZP01,49,2980,2826
GCA_900061985.1,15,11,26,st684,2.82901,FHBA01,49,2924,2773
GCA_900062125.1,15,13,28,st3125,2.73766,FHAD01,44,2798,2653
GCA_900062135.1,14,12,26,st1740,2.83507,FHCF01,60,2934,2779
GCA_900062145.1,14,12,26,st1936,2.85324,FHCR01,100,2990,2833
GCA_900062765.1,14,11,25,st759,2.83014,FHBD01,30,2921,2777
GCA_900062775.1,14,12,26,st1289,2.83168,FHBO01,68,2930,2780
GCA_900062785.1,14,12,26,st1781,2.85785,FHCH01,76,3002,2827
GCA_900062795.1,15,11,26,st1913,2.83214,FHCO01,69,2964,2790
GCA_900062885.1,14,12,26,st2076,2.84053,FHCX01,90,2960,2787
GCA_900062895.1,14,13,27,st2632,2.86498,FHEA01,64,2993,2835
GCA_900062905.1,14,13,27,st2898,2.93441,FHEK01,79,3061,2888
GCA_900063305.1,14,11,25,st2908,2.8476,FGZI01,37,2956,2808
GCA_900063315.1,15,13,28,st2952,2.76809,FGZO01,29,2865,2693
GCA_900063325.1,14,11,25,st3263,2.78551,FHAP01,58,2880,2723
GCA_900063345.1,24,13,37,st2910,2.96699,FHEM01,66,3137,2930
GCA_900063945.1,14,11,25,st2917,2.87472,FGZJ01,76,2996,2840
GCA_900063955.1,14,11,25,st2935,2.85871,FGZN01,52,2970,2820
GCA_900064045.1,16,12,28,st1474,2.75914,FHBV01,41,2823,2675
GCA_900064215.1,4,13,17,st2773,2.94998,FGYN01,64,3119,2970
GCA_900064225.1,15,11,26,st2784,2.81228,FGYO01,24,2910,2769
GCA_900064235.1,15,11,26,st2878,2.83374,FGZB01,57,2920,2777
GCA_900064245.1,14,12,26,st2215,2.89269,FHDF01,83,3027,2870
GCA_900064445.1,14,11,25,st2197,2.85643,FHDD01,73,2975,2821
GCA_900064455.1,14,11,25,st2506,2.82697,FHDU01,63,2924,2772
GCA_900064505.1,14,11,25,st2675,2.84581,FGYF01,32,2955,2809
GCA_900064515.1,15,11,26,st2686,2.8292,FGYE01,50,2929,2772
GCA_900064525.1,14,11,25,st2713,2.7876,FGYG01,32,2873,2727
GCA_900064535.1,15,11,26,st2727,2.86734,FGYH01,55,3012,2824
GCA_900064555.1,15,11,26,st1829,2.78795,FHCL01,40,2872,2729
GCA_900064565.1,15,12,27,st2393,2.76244,FHDO01,50,2859,2723
GCA_900064575.1,14,11,25,st2930,2.79904,FHEO01,44,2889,2747
GCA_900064585.1,15,12,27,st893,2.82963,FHFB01,64,2919,2763
GCA_900064785.1,14,12,26,st2994,2.80471,FGZS01,49,2906,2761
GCA_900064795.1,14,11,25,st535,2.81379,FHBB01,61,2911,2763
GCA_900065125.1,15,11,26,st2920,2.85083,FGZL01,77,2964,2807
GCA_900065325.1,15,11,26,st875,2.79597,FHBC01,43,2888,2746
GCA_900065335.1,15,12,27,st1322,2.84092,FHBQ01,100,2976,2817
GCA_900065345.1,14,12,26,st1352,2.76559,FHBS01,66,2846,2698
GCA_900065455.1,14,12,26,st3261,2.7892,FHAQ01,52,2879,2723
GCA_900070225.1,25,14,39,1943STDY5573615,2.80927,FJNW01,43,2945,2749
GCA_900070235.1,23,14,37,1943STDY5573748,2.72063,FJNT01,24,2821,2650
GCA_900070245.1,14,14,28,1943STDY5573747,2.76212,FJNQ01,11,2894,2727
GCA_900070255.1,25,14,39,1943STDY5573614,2.80969,FJNS01,44,2942,2743
GCA_900070285.1,10,14,24,1943STDY5573749,2.71881,FJNN01,24,2837,2680
GCA_900070295.1,12,14,26,1943STDY5573616,2.72341,FJNU01,24,2818,2636
GCA_900070305.1,16,16,32,1943STDY5573617,2.67811,FJNP01,29,2705,2548
GCA_900080625.1,9,14,23,NA,2.91355,FKMC01,53,3066,2914
GCA_900088495.1,24,17,41,pig swab,2.79508,FLLW01,26,2909,2727
GCA_900088505.1,23,16,39,pig swab,2.79916,FLLX01,29,2907,2727
GCA_900097985.1,15,18,33,GKP138-68A,2.67868,FMPH01,46,2766,2599
GCA_900098005.1,13,14,27,GKP136-48,2.78981,FMPN01,44,2927,2757
GCA_900098015.1,12,12,24,GKP136-11,2.80055,FMPJ01,49,2878,2734
GCA_900098025.1,12,16,28,GKP138-52,2.68066,FMPL01,40,2742,2601
GCA_900098035.1,13,16,29,GKP136-20,2.76821,FMPK01,57,2871,2714
GCA_900098045.1,13,15,28,GKP136-23,2.77901,FMPM01,48,2887,2727
GCA_900098055.1,14,15,29,GKP136-24,2.77842,FMPO01,75,2892,2723
GCA_900098065.1,14,16,30,GKP136-25,2.74633,FMPR01,72,2845,2691
GCA_900098075.1,13,14,27,GKP136-44,2.79522,FMPQ01,50,2901,2745
GCA_900098085.1,13,16,29,GKP136-62,2.76747,FMPS01,60,2895,2711
GCA_900098095.1,13,14,27,GKP136-63,2.80004,FMPU01,52,2921,2762
GCA_900098105.1,13,15,28,GKP136-77,2.78167,FMPT01,49,2873,2714
GCA_900098115.1,13,15,28,GKP136-45,2.77775,FMPV01,67,2887,2683
GCA_900098125.1,14,15,29,GKP138-66,2.72091,FMPW01,77,2792,2635
GCA_900098135.1,13,16,29,GKP138-4,2.79599,FMPX01,43,2968,2802
GCA_900098145.1,12,18,30,GKP138-69,2.7292,FMPY01,111,2788,2629
GCA_900098155.1,13,16,29,GKP136-74,2.69493,FMPZ01,47,2752,2589
GCA_900098195.1,11,15,26,GKP138-41,2.70867,FMQC01,38,2811,2675
GCA_900098205.1,13,14,27,GKP136-54,2.65558,FMQD01,35,2731,2578
GCA_900098215.1,13,14,27,GKP138-21,2.68923,FMQE01,40,2779,2642
GCA_900098225.1,14,16,30,GKP136-19,2.79002,FMQF01,52,2917,2748
GCA_900098245.1,13,16,29,GKP138-13,2.80321,FMQH01,53,2929,2753
GCA_900098255.1,13,15,28,GKP136-21,2.70716,FMQI01,31,2753,2611
GCA_900098275.1,14,15,29,GKP136-36,2.74196,FMQK01,48,2826,2670
GCA_900098295.1,15,16,31,GKP136-67,2.71036,FMQM01,41,2771,2619
GCA_900098315.1,14,13,27,GKP136-4,2.76909,FMQO01,51,2866,2710
GCA_900098325.1,14,15,29,GKP138-6,2.78799,FMQP01,64,2891,2720
GCA_900098335.1,15,14,29,GKP138-39,2.66462,FMQR01,41,2719,2548
GCA_900098345.1,16,20,36,GKP136-8,2.73057,FMQS01,36,2851,2618
GCA_900098355.1,16,20,36,GKP136-12,2.73194,FMQU01,42,2848,2639
GCA_900098365.1,16,20,36,GKP136-22,2.72996,FMQT01,31,2851,2617
GCA_900098375.1,16,20,36,GKP136-46,2.73488,FMQW01,33,2865,2630
GCA_900098385.1,16,20,36,GKP136-53,2.73015,FMQV01,36,2835,2621
GCA_900098395.1,16,20,36,GKP136-80,2.69339,FMQX01,28,2793,2580
GCA_900098405.1,16,20,36,GKP138-16,2.69083,FMQZ01,30,2786,2569
GCA_900098415.1,16,20,36,GKP138-18,2.7292,FMQY01,30,2861,2622
GCA_900098425.1,16,20,36,GKP138-26,2.75615,FMRA01,51,2877,2646
GCA_900098435.1,16,20,36,GKP138-63,2.73095,FMRB01,33,2840,2622
GCA_900098445.1,16,20,36,GKP138-67,2.75565,FMRD01,37,2887,2650
GCA_900098455.1,16,20,36,GKP138-73A,2.73462,FMRE01,25,2865,2638
GCA_900098465.1,15,20,35,GKP138-74,2.68818,FMRC01,27,2776,2564
GCA_900098475.1,15,21,36,GKP138-23,2.72188,FMRF01,37,2823,2613
GCA_900098485.1,16,20,36,GKP138-61,2.69077,FMRG01,24,2794,2570
GCA_900098505.1,15,21,36,GKP136-18,2.72782,FMRH01,41,2827,2607
GCA_900098515.1,16,21,37,GKP138-44,2.72984,FMRK01,32,2831,2613
GCA_900098525.1,13,15,28,GKP136-57,2.68081,FMRJ01,40,2732,2580
GCA_900098535.1,13,17,30,GKP138-7,2.70387,FMRL01,25,2787,2617
GCA_900098545.1,15,18,33,GKP136-83,2.74028,FMRM01,69,2819,2669
GCA_900098555.1,13,17,30,GKP138-27,2.74814,FMRN01,70,2840,2680
GCA_900098565.1,12,16,28,GKP138-31,2.75155,FMRO01,51,2840,2688
GCA_900098575.1,13,16,29,GKP138-2,2.71536,FMRQ01,30,2778,2634
GCA_900098585.1,12,16,28,GKP138-50,2.75151,FMRP01,71,2838,2683
GCA_900098595.1,13,17,30,GKP138-75,2.70463,FMRR01,34,2772,2615
GCA_900098605.1,22,19,41,GKP136-64,2.71256,FMRT01,45,2775,2629
GCA_900098635.1,13,13,26,GKP136-65,2.79451,FMRU01,41,2919,2740
GCA_900098665.1,15,18,33,GKP138-53,2.67863,FMRX01,38,2762,2610
GCA_900098685.1,16,16,32,GKP138-38,2.7044,FMRY01,44,2788,2629
GCA_900098705.1,16,20,36,GKP136-68,2.73346,FMSA01,28,2874,2630
GCA_900098715.1,16,20,36,GKP138-17,2.75523,FMSB01,45,2876,2658
GCA_900098725.1,13,17,30,GKP136-58,2.77253,FMSC01,106,2840,2663
GCA_900124665.1,11,12,23,3688STDY6124970,2.75471,FQDA01,17,2856,2707
GCA_900124695.1,12,15,27,3688STDY6124975,2.80708,FQDE01,31,2905,2749
GCA_900124705.1,12,15,27,3688STDY6124976,2.79718,FQDF01,37,2881,2727
GCA_900124715.1,12,15,27,3688STDY6124977,2.79977,FQDG01,32,2880,2729
GCA_900124725.1,12,15,27,3688STDY6124961,2.79615,FQDH01,30,2880,2727
GCA_900124735.1,12,15,27,3688STDY6124979,2.79806,FQDI01,32,2879,2723
GCA_900124745.1,12,15,27,3688STDY6124980,2.79985,FQDJ01,32,2879,2729
GCA_900124755.1,10,15,25,3688STDY6124981,2.71532,FQDK01,19,2816,2663
GCA_900124775.1,8,12,20,3688STDY6124983,2.82913,FQDM01,22,2988,2837
GCA_900124825.1,12,15,27,3688STDY6124989,2.79797,FQDR01,33,2877,2721
GCA_900124855.1,11,14,25,3688STDY6124995,2.71677,FQDU01,17,2785,2662
GCA_900124885.1,13,14,27,3688STDY6124998,2.75774,FQDW01,16,2877,2714
GCA_900124895.1,12,15,27,3688STDY6124963,2.79394,FQDX01,34,2873,2719
GCA_900124905.1,12,15,27,3688STDY6124999,2.78446,FQDZ01,30,2867,2717
GCA_900124915.1,11,14,25,3688STDY6125000,2.71495,FQEA01,18,2784,2658
GCA_900124945.1,13,14,27,3688STDY6125006,2.78188,FQEC01,17,2914,2745
GCA_900124955.1,12,15,27,3688STDY6125007,2.79383,FQEE01,39,2877,2720
GCA_900124965.1,23,16,39,3688STDY6125008,2.70157,FQEF01,37,2787,2611
GCA_900124975.1,13,15,28,3688STDY6125009,2.79137,FQEG01,19,2929,2760
GCA_900125045.1,9,13,22,3688STDY6125015,2.78687,FQEN01,23,2938,2776
GCA_900125065.1,12,15,27,3688STDY6125018,2.81066,FQEQ01,33,2903,2748
GCA_900125075.1,13,14,27,3688STDY6125020,2.75689,FQER01,17,2882,2712
GCA_900125085.1,12,15,27,3688STDY6125019,2.80139,FQEP01,32,2884,2731
GCA_900125095.1,12,15,27,3688STDY6124965,2.79388,FQES01,29,2878,2727
GCA_900125125.1,12,15,27,3688STDY6125024,2.78926,FQEX01,32,2872,2720
GCA_900125135.1,8,11,19,3688STDY6125026,2.7353,FQEV01,24,2849,2693
GCA_900125145.1,12,14,26,3688STDY6125025,2.78453,FQEZ01,20,2920,2745
GCA_900125165.1,18,17,35,3688STDY6125027,2.7454,FQEW01,14,2862,2692
GCA_900125225.1,12,15,27,3688STDY6125035,2.79934,FQFF01,32,2883,2731
GCA_900125235.1,13,16,29,3688STDY6125036,2.8381,FQFG01,36,2973,2795
GCA_900125315.1,12,15,27,3688STDY6125045,2.8448,FQFO01,34,2945,2786
GCA_900125365.1,12,15,27,3688STDY6124812,2.80166,FQFT01,31,2888,2735
GCA_900125385.1,12,14,26,3688STDY6124815,2.75767,FQFV01,19,2897,2745
GCA_900125415.1,12,14,26,3688STDY6124819,2.77747,FQFY01,20,2920,2761
GCA_900125425.1,12,15,27,3688STDY6124820,2.80055,FQFZ01,35,2880,2726
GCA_900125445.1,9,13,22,3688STDY6124823,2.77924,FQGA01,14,2941,2795
GCA_900125465.1,12,15,27,3688STDY6124825,2.79305,FQGC01,37,2876,2727
GCA_900125475.1,9,15,24,3688STDY6124826,2.81222,FQGD01,20,2968,2818
GCA_900125495.1,12,15,27,3688STDY6124829,2.7956,FQGF01,29,2875,2723
